order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,refund_amount,revenue,returned
102990,2024/02/29,2024-03-14,Dammam,online,silver,36,42.59,0.099,40.99,1304.81,1366.45,1
104799,2024/10/02,2024-10-06,Abha,online,bronze,1,27.46,0.248,0.61,0.0,20.31,0
103908,25 Dec 2024,2024-12-29,Tabuk,phone,silver,10,20.12,,5.33,0.0,177.58,0
102646,23 Oct 2024,2024-10-27,Tabuk,store,bronze,10,13.0,0.175,3.26,0.0,108.51,0
101857,2024/08/25,2024-08-27,Riyadh,online,silver,7,93.05,0.145,17.14,0.0,571.29,0
102705,11/05/2024,2024-11-18,Dammam,store,bronze,14,12.54,0.088,4.83,80.02,161.01,1
103168,2024-01-02,2024-01-10,Riyadh ,online,silver,7,55.59,,8.56,0.0,285.35,0
101447,2024-02-27,2024-03-06,TABUK ,online,bronze,33,20.54,,15.04,0.0,501.34,0
104099,09/01/2024,2024-09-08,dammam ,online,bronze,10,60.04,0.182,14.84,0.0,494.51,0
101333,2024/06/29,2024-07-03,Jeddah,store,silver,37,56.56,0.2,50.76,0.0,1692.08,0
104430,6 Feb 2024,2024-02-20,Riyadh,store,silver,35,30.83,0.142,27.96,0.0,931.85,0
100284,2024/10/06,2024-10-15,Riyadh,store,bronze,36,22.65,0.236,19.5,0.0,649.95,0
101617,09/16/2024,2024-09-17,Riyadh,phone,silver,24,113.01,,69.33,1960.07,2311.06,1
100269,2024-06-03,2024-06-06,Riyadh ,phone,bronze,7,71.15,,14.9,0.0,496.77,0
100525,03/29/2024,2024-04-11,Riyadh,online,silver,3,70.42,0.228,4.93,0.0,164.44,0
100448,1 May 2025,2025-05-02,DAMMAM,online,silver,9,30.01,0.182,6.67,0.0,222.42,0
101478,01/12/2025,2025-01-15,tabuk,store,gold,8,35.2,0.323,5.71,0.0,190.21,0
101138,2024-04-04,2024-04-14,JEDDAH,store,gold,17,162.24,0.117,72.87,0.0,2428.94,0
103600,2024/06/06,2024-06-08,JEDDAH,online,bronze,38,77.12,0.242,67.9,58.46,2263.19,1
100662,2024-04-16,2024-04-21,Tabuk,online,bronze,26,10.9,,7.72,0.0,257.33,0
103223,06/16/2025,2025-06-20,dammam ,store,bronze,14,23.67,,8.77,0.0,292.18,0
102580,2024/06/14,2024-06-19,Tabuk,store,bronze,7,34.11,0.093,6.55,0.0,218.22,0
102538,2025-04-05,2025-04-06, Jeddah,online,silver,40,78.9,0.136,81.09,2726.97,2703.16,1
102260,05/04/2024,2024-05-08,Jeddah,online,bronze,1,28.68,0.289,0.61,20.38,20.32,1
102127,2025/01/09,2025-01-18,riyadh,phone,bronze,29,62.0,,45.33,0.0,1510.97,0
104691,07/03/2024,2024-07-15,Jeddah,store,silver,37,27.18,0.088,27.38,0.0,912.77,0
103339,03/21/2025,2025-04-02,Riyadh,store,gold,23,20.32,,11.15,64.18,371.56,1
104407,04/14/2025,2025-04-16,tabuk,store,silver,27,48.52,0.098,35.32,0.0,1177.21,0
102915,2024-03-16,2024-03-19,Jeddah,online,bronze,7,181.27,0.032,37.03,1228.78,1234.23,1
103771,20 Apr 2024,2024-04-26,Tabuk,store,silver,16,8.53,0.174,3.44,0.0,114.57,0
104431,9 Jul 2024,2024-07-14,Riyadh,online,bronze,34,28.9,0.133,25.61,0.0,853.79,0
102108,2 Jan 2025,2025-01-08,Tabuk,store,gold,32,75.69,,41.01,0.0,1367.11,0
104427,05/31/2024,2024-06-13,riyadh,online,silver,17,67.22,0.199,27.71,215.24,923.73,1
100700,2025/01/14,2025-01-19,riyadh,store,silver,23,53.61,0.177,29.68,0.0,989.45,1
102778,2024/05/01,2024-05-08,JEDDAH,online,silver,10,48.04,0.149,12.38,0.0,412.51,0
100399,2025/01/21,2025-01-29,Jeddah,online,bronze,13,83.75,0.061,30.26,0.0,1008.68,0
100382,02/22/2024,2024-03-02,Tabuk,store,gold,15,51.82,0.247,17.36,0.0,578.64,0
103077,2025/02/14,2025-02-23,Riyadh,phone,bronze,21,11.74,,7.51,0.0,250.19,0
102473,2024-05-25,2024-06-08,DAMMAM,online,bronze,28,59.19,0.037,46.88,1083.38,1562.55,1
102160,2024/03/26,2024-04-02,Riyadh ,online,bronze,22,46.81,0.164,25.52,117.39,850.75,1
103010,2024-07-11,2024-07-15,Dammam,online,silver,22,61.39,0.122,36.84,0.0,1227.88,0
102733,2025/01/08,2025-01-22,Jeddah,online,silver,34,50.7,0.096,44.92,183.31,1497.28,1
101786,10 Jun 2025,2025-06-11,abha,store,bronze,19,58.2,0.153,28.0,0.0,933.33,0
102544,2025/02/23,2025-03-06,Riyadh,online,bronze,23,45.09,0.09,28.89,0.0,963.08,0
104702,2025-06-28,2025-07-08,Jeddah,store,silver,32,19.58,0.201,14.89,0.0,496.48,0
101882,25 Nov 2024,2024-12-03,Dammam,online,bronze,32,39.17,0.259,28.04,899.31,934.69,1
101584,2024/07/30,2024-08-08,Riyadh,online,silver,11,15.08,0.116,4.47,0.0,149.15,0
100467,2024-10-25,2024-10-28,dammam ,store,bronze,7,18.03,0.134,3.31,0.0,110.32,0
102896,2024/12/22,2025-01-03,Riyadh,online,silver,18,80.52,0.054,40.51,76.19,1350.49,1
104415,2024/09/23,2024-10-03,Riyadh,online,bronze,11,7.56,0.102,2.16,0.0,72.15,0
104278,2024/12/06,2024-12-10,Abha,online,silver,26,25.59,0.222,15.41,0.0,513.64,0
102163,7 Feb 2025,2025-02-09,Jeddah,store,bronze,18,26.43,0.16,11.96,0.0,398.59,0
101120,2024-09-01,2024-09-14,TABUK ,store,bronze,3,52.65,0.065,4.53,0.0,150.95,0
104531,2025-02-13,2025-02-26,Dammam,phone,silver,36,30.62,,26.61,422.37,886.99,1
101770,20 Apr 2024,2024-04-27,Abha,store,bronze,13,28.99,,6.48,0.0,216.14,0
102280,2025/04/17,2025-04-22,Dammam,store,bronze,28,68.38,0.02,56.95,0.0,1898.29,0
103971,11/24/2024,2024-12-02,Tabuk,store,silver,5,30.79,0.162,3.82,0.0,127.49,0
100056,19 Dec 2024,2024-12-31,Abha,online,silver,21,41.56,0.279,18.94,0.0,631.37,0
100033,04/19/2024,2024-04-27,Riyadh,online,silver,14,21.69,0.09,8.46,177.57,282.04,1
100529,10 Feb 2024,2024-02-13,Dammam,online,bronze,17,21.7,0.06,10.26,0.0,341.93,0
104476,10 Oct 2024,2024-10-15,Dammam,online,bronze,20,26.52,0.197,12.73,0.0,424.25,0
100141,30 Jan 2024,2024-02-01, Jeddah,online,silver,15,22.22,0.185,8.04,0.0,268.08,0
104316,2024-10-11,2024-10-16,Dammam,online,silver,5,21.83,,2.09,0.0,69.52,0
104626,29 Mar 2024,2024-03-31,Dammam,store,gold,27,22.83,0.145,16.29,0.0,542.98,0
102329,04/08/2025,2025-04-17,Jeddah,online,bronze,28,73.0,0.133,52.81,0.0,1760.31,0
100469,2024-02-04,2024-02-14,Riyadh,online,bronze,39,24.62,0.165,23.95,740.21,798.32,1
102451,2024/05/25,2024-05-31,Dammam,store,bronze,15,42.5,0.053,17.84,0.0,594.6,0
102716,2024/06/24,2024-07-08,Riyadh ,store,gold,38,37.82,0.19,33.72,0.0,1124.05,0
102269,9 Mar 2024,2024-03-12,dammam ,online,bronze,34,32.46,0.074,30.5,0.0,1016.77,0
100674,2025-06-25,2025-07-09,Dammam,online,silver,29,33.48,0.223,23.27,0.0,775.72,0
103499,2024/09/20,2024-09-29,Jeddah,online,bronze,38,107.54,0.188,97.76,611.31,3258.75,1
102090,2024-04-07,2024-04-18,Jeddah,online,silver,34,114.96,0.1,102.67,0.0,3422.35,0
104294,2024-03-03,2024-03-10,Jeddah,store,silver,24,92.43,0.16,56.57,0.0,1885.72,0
104600,03/22/2025,2025-04-02,JEDDAH,online,silver,40,40.16,0.109,42.54,1359.6,1417.96,1
104854,2025-01-18,2025-01-26,Riyadh,online,bronze,40,23.59,0.072,26.15,0.0,871.8,0
101024,12/04/2024,2024-12-16,JEDDAH,online,silver,21,25.36,0.181,13.69,0.0,456.37,0
103560,09/18/2024,2024-09-29,Jeddah,online,bronze,13,21.44,0.078,7.67,0.0,255.74,0
100558,11/27/2024,2024-12-10,Jeddah,online,bronze,25,31.26,0.2,18.51,0.0,616.84,0
100088,06/14/2024,2024-06-16,Jeddah,online,bronze,19,36.4,0.095,18.82,0.0,627.4,0
103752,2025/04/20,2025-04-29,Jeddah,online,bronze,8,140.98,0.072,31.37,0.0,1045.79,0
103049,21 Dec 2024,2024-12-27,Tabuk,phone,silver,12,240.41,,57.38,0.0,1912.54,0
103874,3 Jul 2024,2024-07-04,riyadh,online,bronze,29,29.02,0.128,21.89,455.31,729.52,1
102871,09/03/2024,2024-09-16,DAMMAM,online,silver,24,35.94,0.159,21.88,0.0,729.2,0
100174,24 Nov 2024,2024-12-03,Tabuk,online,bronze,39,93.97,0.033,108.53,0.0,3617.66,0
104265,2025-02-10,2025-02-17,Dammam,store,bronze,40,44.22,0.162,43.49,0.0,1449.54,0
101302,2024/01/15,2024-01-16,Jeddah,store,silver,28,25.35,0.227,16.52,0.0,550.52,0
104716,28 Mar 2024,2024-04-07,Riyadh,store,bronze,7,38.07,,5.21,0.0,173.68,0
100903,4 Jan 2024,2024-01-09,Riyadh,phone,bronze,33,13.27,,10.28,0.0,342.74,0
100254,10 Apr 2024,2024-04-22,Riyadh,online,silver,36,33.44,0.141,30.35,0.0,1011.58,0
101407,2024/03/11,2024-03-25,Tabuk,online,bronze,7,25.87,,3.95,0.0,131.56,0
103525,16 May 2024,2024-05-29, Jeddah,phone,bronze,11,16.63,,3.79,0.0,126.23,0
101326,08/22/2024,2024-08-31,Abha,phone,silver,36,8.12,,7.44,0.0,247.88,0
100557,2025/01/16,2025-01-20,riyadh,online,gold,16,74.8,,25.03,0.0,834.39,0
103876,2024-09-10,2024-09-11,Jeddah,online,silver,40,54.01,0.061,60.47,0.0,2015.74,0
102469,10/23/2024,2024-10-31,Jeddah,phone,bronze,35,24.77,,24.02,0.0,800.5,0
101538,04/03/2025,2025-04-14,Dammam,phone,silver,32,44.71,,28.34,0.0,944.64,0
101224,2025-02-20,2025-03-06,dammam ,online,gold,28,60.71,0.168,42.05,1211.92,1401.7,1
100338,2025-03-13,2025-03-19,Dammam,phone,silver,6,24.44,,4.06,0.0,135.18,0
103518,2025/05/22,2025-05-27,riyadh,phone,silver,22,26.15,,15.86,0.0,528.8,0
100256,2024/08/08,2024-08-21,Dammam,online,gold,13,58.12,0.236,17.27,0.0,575.53,0
102279,31 Aug 2024,2024-09-03,Abha,store,bronze,38,48.16,0.034,52.2,0.0,1740.03,0
103536,11/16/2024,2024-11-24,abha,online,bronze,22,95.64,0.029,61.38,0.0,2045.93,0
100232,19 Apr 2024,2024-04-25,Jeddah,online,gold,33,40.73,0.386,25.47,0.0,849.12,0
104459,9 Aug 2024,2024-08-23,Riyadh,store,bronze,12,35.32,0.158,10.74,0.0,358.1,0
102468,29 Jan 2024,2024-02-05,Jeddah,online,bronze,25,45.74,,22.18,0.0,739.49,0
103271,06/08/2024,2024-06-09,Tabuk,online,silver,25,45.41,0.191,27.69,0.0,922.92,0
102446,02/22/2024,2024-02-29,Jeddah,store,bronze,8,31.59,,5.11,0.0,170.26,0
102690,2024/02/22,2024-03-03, Jeddah,online,bronze,5,42.28,0.159,5.34,0.0,177.88,0
102769,2024-04-16,2024-04-22,Abha,store,gold,26,26.62,,14.19,0.0,473.15,0
100014,15 Sep 2024,2024-09-16,Abha,online,silver,8,22.9,0.109,4.82,0.0,160.56,0
100620,13 May 2024,2024-05-24,Riyadh,online,bronze,35,29.72,0.127,27.18,25.96,906.01,1
100775,05/03/2025,2025-05-12,Riyadh,online,bronze,40,23.84,0.179,23.91,0.0,797.04,0
101255,01/26/2025,2025-02-01,Riyadh,phone,silver,32,39.8,,31.47,33.37,1048.91,1
104089,2024-04-10,2024-04-19,Riyadh ,phone,bronze,9,11.15,,2.43,0.0,80.9,0
100377,9 Feb 2025,2025-02-20,Tabuk,store,bronze,34,65.15,0.247,49.63,0.0,1654.35,0
102153,2024/06/12,2024-06-25,Dammam,phone,bronze,20,37.51,,12.77,0.0,425.73,0
104638,2024/03/31,2024-04-09,Dammam,online,bronze,24,13.43,0.099,8.6,0.0,286.8,0
101318,11 Mar 2024,2024-03-12,Riyadh,online,silver,13,71.99,0.228,21.32,0.0,710.75,0
100682,03/17/2024,2024-03-30,Riyadh,online,silver,3,36.28,0.165,2.67,0.0,88.88,0
100073,26 Mar 2025,2025-04-07,Abha,store,gold,19,68.09,0.217,30.77,0.0,1025.6,0
103784,03/16/2025,2025-03-29,Riyadh ,online,bronze,32,37.36,0.2,29.18,896.61,972.81,1
102854,2025-03-18,2025-03-29,Riyadh,store,bronze,21,83.84,0.12,46.29,737.91,1542.91,1
103259,10/18/2024,2024-10-25,JEDDAH,online,silver,2,42.04,,1.86,0.0,62.0,0
102245,14 Jun 2025,2025-06-28,Jeddah,online,silver,1,13.41,,0.29,9.82,9.81,1
102722,2024-11-18,2024-11-23,abha,store,bronze,19,53.29,0.184,24.64,0.0,821.34,0
101580,2024-03-24,2024-04-07,abha,online,silver,9,22.75,0.109,5.31,0.0,177.0,0
103070,2025/03/16,2025-03-22, Jeddah,online,silver,3,33.9,0.116,2.54,0.0,84.67,0
103695,2024-04-02,2024-04-06,DAMMAM,online,bronze,2,15.65,0.152,0.79,13.28,26.44,1
102739,2025-06-20,2025-06-21,dammam ,online,silver,11,12.77,0.193,3.41,0.0,113.67,0
103847,01/21/2024,2024-02-02,DAMMAM,online,gold,2,15.14,0.414,0.53,0.0,17.71,0
103067,14 Mar 2025,2025-03-25, Jeddah,phone,silver,14,85.27,,28.08,0.0,936.04,0
101654,29 Dec 2024,2025-01-10,Riyadh,store,silver,25,38.77,0.135,24.82,0.0,827.43,0
100188,16 Sep 2024,2024-09-19,Riyadh,online,bronze,14,46.09,0.028,19.03,0.0,634.45,0
101250,2024/05/17,2024-05-20,Tabuk,phone,bronze,3,43.91,,3.51,113.2,117.05,1
102813,2024/03/28,2024-04-01,Dammam,store,gold,27,37.78,,26.67,0.0,889.16,0
102982,02/01/2025,2025-02-08,Riyadh,online,bronze,24,15.03,,6.64,102.0,221.32,1
100809,2024/12/14,2024-12-25,JEDDAH,online,gold,7,9.53,0.125,1.74,0.0,58.05,0
100737,20 Jan 2025,2025-02-03,Riyadh,online,gold,31,106.62,0.227,76.47,329.53,2549.1,1
100994,05/21/2025,2025-06-04,Riyadh,online,gold,19,52.16,0.31,19.94,0.0,664.62,0
102559,03/28/2024,2024-04-11,Jeddah,online,bronze,11,27.23,0.191,7.33,0.0,244.48,0
101855,05/27/2024,2024-06-05,Abha,phone,bronze,5,34.45,,4.67,62.41,155.71,1
102003,2024/05/21,2024-05-26,Tabuk,online,bronze,35,53.52,0.107,51.04,0.0,1701.35,0
103127,2024/11/10,2024-11-19,Jeddah,online,bronze,15,40.11,0.076,16.68,0.0,556.11,0
100265,8 Apr 2024,2024-04-18,Tabuk,online,bronze,30,31.34,0.174,23.92,0.0,797.45,0
100931,06/24/2025,2025-06-28,Riyadh,phone,bronze,30,62.59,,48.88,0.0,1629.36,0
102670,2025-02-28,2025-03-09,Jeddah,online,gold,27,28.25,0.181,18.74,0.0,624.64,0
100223,11/21/2024,2024-12-02,Dammam,phone,bronze,21,48.36,,26.93,0.0,897.8,0
104162,04/02/2025,2025-04-09,Riyadh,online,bronze,15,28.58,0.078,11.99,131.69,399.59,1
103167,2024-03-23,2024-04-03,riyadh,store,bronze,36,10.57,,8.2,76.88,273.45,1
102447,9 May 2025,2025-05-20,Riyadh ,online,bronze,40,58.81,0.076,63.38,0.0,2112.59,0
101429,4 May 2025,2025-05-18,Dammam,online,bronze,10,18.89,0.199,4.44,0.0,147.86,0
102167,2024-09-23,2024-10-01,Tabuk,online,silver,40,45.85,0.153,46.8,0.0,1559.96,0
100166,09/23/2024,2024-10-01, Jeddah,phone,silver,40,76.78,,78.07,1848.11,2602.41,1
103902,20 Jul 2024,2024-07-23,Abha,store,silver,16,49.85,0.133,21.42,0.0,714.07,0
101051,17 Jul 2024,2024-07-26,DAMMAM,online,bronze,34,37.01,0.127,33.25,581.67,1108.22,1
103196,04/08/2025,2025-04-16,Jeddah,online,silver,13,19.99,0.075,7.09,0.0,236.18,0
104524,2024-09-29,2024-10-11,Abha,store,bronze,18,68.94,,32.15,0.0,1071.55,0
102077,11/07/2024,2024-11-17,Tabuk,online,silver,27,41.14,0.127,29.65,179.49,988.36,1
100705,2025-01-13,2025-01-17,riyadh,online,silver,8,84.21,,14.6,0.0,486.5,0
103681,23 May 2025,2025-05-27,Dammam,store,gold,7,38.74,0.232,6.16,0.0,205.24,0
101482,2 Jul 2024,2024-07-07,Riyadh,online,gold,32,33.96,,21.08,0.0,702.6,0
102706,2025-04-15,2025-04-17,Jeddah,store,bronze,20,52.47,0.398,18.96,0.0,632.02,0
104674,2025-05-24,2025-06-06,Riyadh,phone,silver,37,46.62,,46.8,0.0,1559.84,0
103875,08/23/2024,2024-09-03,Tabuk,store,bronze,10,13.69,0.314,2.78,0.0,92.5,0
103007,2024-06-02,2024-06-07,Jeddah,online,silver,13,16.55,,4.8,0.0,159.93,0
101060,2024/05/20,2024-05-31,dammam ,online,bronze,26,19.44,0.07,14.14,0.0,471.22,0
102375,2025/01/03,2025-01-07,Jeddah,phone,silver,34,55.3,,35.88,387.11,1195.91,1
101305,01/23/2024,2024-01-24,Abha,online,bronze,4,72.44,0.237,6.36,221.08,211.93,1
101304,23 Jan 2025,2025-01-30,Riyadh,online,silver,39,22.25,0.179,22.07,0.0,735.53,0
103210,2025/05/10,2025-05-20,Riyadh,online,silver,38,81.85,0.076,84.69,0.0,2823.07,0
101650,2024/05/12,2024-05-20,Abha,online,silver,35,11.39,0.171,10.0,0.0,333.25,0
101379,10/26/2024,2024-11-09,Dammam,online,silver,26,52.64,0.211,32.82,0.0,1093.85,0
103867,19 Feb 2024,2024-03-04,Jeddah,store,silver,32,26.64,,17.55,0.0,584.93,0
102054,2024-05-19,2024-05-31,Abha,phone,bronze,25,128.09,,87.08,1616.48,2902.8,1
100622,01/27/2024,2024-02-05,Jeddah,store,gold,26,60.83,0.204,38.15,0.0,1271.79,0
100921,07/09/2024,2024-07-15,Riyadh,online,bronze,39,114.18,0.081,124.18,0.0,4139.29,0
104613,2025-01-08,2025-01-15,DAMMAM,phone,silver,27,90.01,,65.33,552.3,2177.56,1
103023,10 Jan 2025,2025-01-20, Jeddah,store,bronze,36,67.2,0.17,58.71,0.0,1956.87,0
102980,2024/10/06,2024-10-14,abha,store,bronze,31,53.39,0.221,38.28,623.88,1276.02,1
102486,20 Feb 2024,2024-02-27,Jeddah,store,gold,11,11.35,0.345,2.48,0.0,82.69,0
102057,17 Jan 2025,2025-01-29,tabuk,store,bronze,25,63.92,,32.05,0.0,1068.34,0
101323,2025/02/10,2025-02-14,Riyadh,online,silver,32,20.6,0.209,15.72,0.0,523.86,0
100580,2024/12/18,2024-12-26,Jeddah,store,silver,20,42.96,0.123,22.14,0.0,737.89,0
100204,2025/04/21,2025-04-28,Riyadh,phone,silver,29,52.05,,41.28,0.0,1376.12,0
101446,06/27/2025,2025-07-08,Jeddah,online,silver,5,16.49,0.178,2.06,0.0,68.63,0
103822,2025/06/10,2025-06-19,Dammam,online,bronze,30,66.39,0.142,50.56,740.87,1685.32,1
104432,03/04/2025,2025-03-06,Tabuk,store,gold,25,35.35,0.238,19.98,592.4,666.0,1
104185,05/16/2025,2025-05-23,Tabuk,online,bronze,13,34.81,0.157,11.77,0.0,392.23,0
104622,08/09/2024,2024-08-15,Tabuk,online,silver,2,58.39,0.053,3.27,0.0,108.88,0
102542,2024/11/27,2024-11-30,Jeddah,online,bronze,28,45.71,0.098,34.42,0.0,1147.27,0
103888,16 Jun 2024,2024-06-21,abha,store,bronze,37,42.08,0.185,36.59,857.86,1219.51,1
102588,2025-04-26,2025-04-28,Riyadh,online,silver,13,44.76,0.116,15.34,395.82,511.47,1
101460,11 Jun 2024,2024-06-21,JEDDAH,store,gold,17,11.64,0.402,3.58,0.0,119.23,0
100329,12 Oct 2024,2024-10-22,Dammam,online,silver,39,123.59,0.245,111.1,1772.55,3703.26,1
100087,2024/07/10,2024-07-17,Dammam,store,silver,10,74.85,0.073,20.48,0.0,682.56,0
104812,2024/02/24,2024-03-06,Dammam,online,bronze,1,47.29,0.077,1.31,0.0,43.52,0
103460,2024-11-25,2024-12-07,abha,online,bronze,32,31.85,0.177,25.9,576.6,863.27,1
100279,10/28/2024,2024-11-11,Abha,online,silver,15,22.66,0.157,8.74,38.2,291.4,1
103443,07/22/2024,2024-07-27,Riyadh,online,gold,11,17.18,0.45,3.16,0.0,105.17,0
100339,08/20/2024,2024-08-31,Riyadh,online,gold,35,24.85,0.205,20.31,0.0,677.04,0
101543,30 Apr 2024,2024-05-08,Jeddah,phone,bronze,12,51.21,,15.67,0.0,522.29,0
102703,01/27/2025,2025-02-08,Jeddah,online,bronze,13,64.84,0.108,22.65,0.0,754.96,0
102635,02/26/2024,2024-03-04,JEDDAH,online,bronze,5,32.63,0.222,3.79,0.0,126.24,0
101239,06/11/2024,2024-06-12,Riyadh ,online,silver,31,47.22,0.085,39.35,0.0,1311.73,0
100830,24 May 2024,2024-05-26,Riyadh,store,bronze,29,22.94,0.137,16.91,495.02,563.78,1
100500,12 Mar 2024,2024-03-18,JEDDAH,phone,bronze,1,49.95,,1.47,0.0,48.99,0
100309,09/20/2024,2024-09-30,Riyadh ,online,silver,35,98.87,,84.09,0.0,2803.01,0
101146,2024/04/18,2024-05-01,Riyadh ,online,bronze,20,35.6,0.118,18.28,157.03,609.26,1
102384,5 Jun 2025,2025-06-12,Riyadh,online,silver,17,43.5,,16.22,0.0,540.83,0
101740,2024/12/14,2024-12-22,Dammam,online,bronze,22,24.78,0.062,14.85,511.4,495.16,1
102692,2024-03-30,2024-04-10, Jeddah,store,bronze,11,40.08,0.075,11.76,0.0,391.94,0
104465,10 May 2025,2025-05-11,Riyadh,online,bronze,36,26.91,0.103,26.1,0.0,869.98,0
103250,2025/02/27,2025-03-08,Jeddah,online,bronze,33,31.66,0.156,26.2,0.0,873.29,0
103567,10/12/2024,2024-10-16,Abha,phone,silver,25,127.77,,80.74,0.0,2691.23,0
104627,12/01/2024,2024-12-07,Abha,online,gold,12,70.01,0.172,21.35,348.02,711.72,1
101087,19 Sep 2024,2024-09-26,dammam ,store,bronze,35,66.98,0.052,66.43,0.0,2214.26,0
101694,2025-04-28,2025-05-01,Dammam,online,silver,5,16.62,0.244,1.85,25.13,61.7,1
104770,2025-04-07,2025-04-16,Dammam,online,gold,9,41.86,0.245,8.68,189.7,289.49,1
100310,5 Apr 2025,2025-04-08,Riyadh,online,bronze,30,45.48,0.055,38.86,0.0,1295.25,0
102303,05/16/2024,2024-05-19,Jeddah,store,bronze,10,19.16,0.068,5.35,0.0,178.46,0
103356,05/13/2025,2025-05-23,Jeddah,store,bronze,33,24.7,0.081,22.45,0.0,748.48,0
101787,2024/03/06,2024-03-19,riyadh,store,bronze,6,22.21,0.096,3.65,0.0,121.74,0
102417,2025-02-26,2025-03-03,Riyadh,online,silver,23,96.32,0.155,55.75,569.67,1858.17,1
100142,2024/01/30,2024-02-06,JEDDAH,online,silver,2,22.19,0.079,1.23,0.0,41.0,0
104354,12/20/2024,2024-12-25,Riyadh ,online,silver,10,120.15,0.099,32.74,0.0,1091.17,0
102530,05/15/2025,2025-05-29,Dammam,online,bronze,25,36.56,0.117,24.37,581.18,812.2,1
101015,31 Jan 2025,2025-02-02,Jeddah,online,bronze,5,35.19,0.039,5.05,101.47,168.42,1
101915,2024-10-31,2024-11-07,Riyadh,online,silver,1,66.73,0.176,1.64,0.0,54.81,0
102154,5 Mar 2025,2025-03-10,Abha,online,silver,37,8.72,0.204,7.94,0.0,264.71,0
100579,2024-07-22,2024-07-28,Abha,online,bronze,2,122.74,0.235,5.51,0.0,183.56,0
102335,2024-07-20,2024-08-03,JEDDAH,online,gold,8,33.55,0.203,6.22,0.0,207.18,0
103066,12/08/2024,2024-12-15,Jeddah,store,bronze,33,6.37,0.206,4.98,0.0,165.89,0
100774,06/17/2025,2025-06-22,Abha,store,silver,25,28.06,,16.09,0.0,536.4,0
103102,18 Mar 2025,2025-03-22,Riyadh ,phone,silver,36,14.63,,14.15,0.0,471.65,0
100996,2024-09-06,2024-09-16,Jeddah,online,gold,16,24.39,0.145,9.85,0.0,328.44,0
102720,2025-01-28,2025-02-06,Jeddah,online,gold,9,20.8,,3.3,75.99,110.03,1
102865,2024-10-10,2024-10-18,JEDDAH,phone,bronze,29,16.59,,11.56,118.79,385.45,1
100410,2024/03/29,2024-04-09,Tabuk,online,gold,10,14.25,0.203,3.39,0.0,112.9,0
101490,10/20/2024,2024-10-29,JEDDAH,online,bronze,28,15.79,0.09,12.36,0.0,411.91,0
102660,04/25/2024,2024-04-30,Riyadh,online,bronze,12,36.13,0.275,9.47,0.0,315.54,0
100493,04/28/2025,2025-05-08,Dammam,phone,silver,18,44.55,,18.1,0.0,603.25,0
100354,2024/06/14,2024-06-23,Jeddah,phone,bronze,27,15.48,,11.28,0.0,376.11,0
100048,10 Sep 2024,2024-09-15,Riyadh,online,silver,23,19.08,0.183,10.59,0.0,352.87,0
100676,12/09/2024,2024-12-20, Jeddah,phone,silver,31,25.38,,19.19,544.13,639.65,1
103982,2024-01-30,2024-01-31,Jeddah,store,silver,39,64.43,0.207,58.21,0.0,1940.23,0
102929,2025-01-19,2025-01-25, Jeddah,online,bronze,19,8.16,0.128,4.02,0.0,134.1,0
104801,2024/03/21,2024-03-26,Jeddah,online,bronze,34,20.69,0.096,18.79,0.0,626.3,0
102651,2024/11/30,2024-12-01,Tabuk,store,silver,14,56.1,,14.07,0.0,469.15,0
103230,6 Aug 2024,2024-08-15,Jeddah,online,silver,31,73.09,0.197,54.03,0.0,1800.84,0
103071,03/24/2025,2025-04-02,Riyadh,online,gold,21,74.91,0.131,40.74,0.0,1358.16,0
101470,03/21/2025,2025-03-23,Riyadh,store,gold,1,15.95,,0.27,0.0,9.16,0
103976,6 May 2024,2024-05-20,Riyadh,store,bronze,26,26.21,,16.62,0.0,553.99,0
102141,2024/01/16,2024-01-17,tabuk,online,silver,5,160.05,,21.93,0.0,730.87,0
101096,01/04/2024,2024-01-10,Jeddah,online,silver,28,73.76,0.109,54.54,788.85,1817.84,1
101430,2025/04/29,2025-05-13,JEDDAH,online,bronze,10,122.75,0.142,32.23,316.05,1074.29,1
102347,2025/02/19,2025-02-26,Abha,store,bronze,26,153.78,0.043,113.61,0.0,3786.94,0
102607,2025/01/29,2025-02-04,Dammam,phone,bronze,3,118.76,,10.82,0.0,360.67,0
102778,2024/05/01,2024-05-08,JEDDAH,online,silver,10,48.04,0.149,12.38,0.0,412.51,0
103978,2024-01-05,2024-01-11,Riyadh ,online,silver,31,18.5,0.157,14.51,124.76,483.77,1
104159,27 Feb 2025,2025-03-10,Jeddah,online,gold,2,37.43,0.183,1.87,0.0,62.41,0
101849,2025-01-04,2025-01-09,JEDDAH,online,silver,31,72.64,0.161,57.07,0.0,1902.17,0
102222,12/15/2024,2024-12-20,Jeddah,online,gold,14,120.22,0.152,42.2,1325.77,1406.78,1
100698,2025/01/08,2025-01-12,Jeddah,online,bronze,37,56.82,0.03,60.23,0.0,2007.66,0
102847,2024-03-25,2024-03-29,Riyadh,store,silver,27,170.44,0.232,104.15,0.0,3471.62,0
103698,2024/02/12,2024-02-23,Riyadh,store,silver,18,14.53,0.222,6.06,0.0,201.88,0
102766,02/17/2024,2024-03-01,Tabuk,online,silver,4,43.77,0.107,4.64,0.0,154.62,0
